morphism_id,source,relation,target,evidence_tier,source_type,validation_status,citation_status,quantitative_status,pmid_count,pmids,has_context,has_full_text,source_mentioned,target_mentioned,endpoint_context_match,relation_support_heuristic,relation_context_support,quantitative_value_support,risk_flags
inhibits:Asciminib->ABL1,Asciminib,inhibits,ABL1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Asenapine->DRD2,Asenapine,inhibits,DRD2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Asenapine->HTR2A,Asenapine,inhibits,HTR2A,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Aspirin->COX2,Aspirin,inhibits,COX2,ESTABLISHED,unknown_or_internal,unclassified,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,True,False,none,
inhibits:Aspirin->NFKB1,Aspirin,inhibits,NFKB1,ESTABLISHED,literature_citation,citation_unverified,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Aspirin->STAT3,Aspirin,inhibits,STAT3,INFERRED,literature_citation,citation_unverified,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Astemizole->HRH1,Astemizole,inhibits,HRH1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Atenolol->ADRB1,Atenolol,inhibits,ADRB1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Atezolizumab->CD274,Atezolizumab,inhibits,CD274,ESTABLISHED,regulatory_label,established_source,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Atogepant->CALCRL,Atogepant,inhibits,CALCRL,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Atomoxetine->SLC6A2,Atomoxetine,inhibits,SLC6A2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Atorvastatin->HMGCR,Atorvastatin,inhibits,HMGCR,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Atosiban->OXTR,Atosiban,inhibits,OXTR,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Atropine->CHRM1,Atropine,inhibits,CHRM1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Atropine->CHRM2,Atropine,inhibits,CHRM2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Atropine->CHRM3,Atropine,inhibits,CHRM3,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Auranofin->NFKB1,Auranofin,inhibits,NFKB1,ESTABLISHED,literature_citation,citation_unverified,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Auranofin->TXNRD1,Auranofin,inhibits,TXNRD1,ESTABLISHED,literature_citation,citation_unverified,pmid_identifier_only,no_quantitative_value,2,41654145;42039266,False,False,False,False,False,False,False,none,pmid_without_context
inhibits:Avacincaptad Pegol->C5,Avacincaptad Pegol,inhibits,C5,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Avacopan->C5AR1,Avacopan,inhibits,C5AR1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Avanafil->PDE5A,Avanafil,inhibits,PDE5A,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Avapritinib->KIT,Avapritinib,inhibits,KIT,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Avapritinib->PDGFRA,Avapritinib,inhibits,PDGFRA,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Axatilimab->CSF1R,Axatilimab,inhibits,CSF1R,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Azacitidine->DNMT1,Azacitidine,inhibits,DNMT1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Azacitidine->DNMT3A,Azacitidine,inhibits,DNMT3A,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Azaribine->UMPS,Azaribine,inhibits,UMPS,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Azatadine->HRH1,Azatadine,inhibits,HRH1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Azathioprine->PPAT,Azathioprine,inhibits,PPAT,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Azelastine->HRH1,Azelastine,inhibits,HRH1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Azilsartan Kamedoxomil->AGTR1,Azilsartan Kamedoxomil,inhibits,AGTR1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:BCL2->BAK,BCL2,inhibits,BAK,ESTABLISHED,pathway_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:BCL2->BAX,BCL2,inhibits,BAX,ESTABLISHED,pathway_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Balsalazide Disodium->ALOX5,Balsalazide Disodium,inhibits,ALOX5,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Baricitinib->JAK1,Baricitinib,inhibits,JAK1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Baricitinib->JAK2,Baricitinib,inhibits,JAK2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bazedoxifene->IL6,Bazedoxifene,inhibits,IL6,ESTABLISHED,literature_citation,citation_unverified,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Belatacept->CD80,Belatacept,inhibits,CD80,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Belatacept->CD86,Belatacept,inhibits,CD86,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Belimumab->TNFSF13B,Belimumab,inhibits,TNFSF13B,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Belumosudil->ROCK2,Belumosudil,inhibits,ROCK2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Belzutifan->EPAS1,Belzutifan,inhibits,EPAS1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bempedoic Acid->ACLY,Bempedoic Acid,inhibits,ACLY,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benazepril->ACE,Benazepril,inhibits,ACE,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bendazac->XDH,Bendazac,inhibits,XDH,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bendroflumethiazide->SLC12A3,Bendroflumethiazide,inhibits,SLC12A3,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benfluorex->SOAT1,Benfluorex,inhibits,SOAT1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benoxaprofen->ALOX12,Benoxaprofen,inhibits,ALOX12,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benralizumab->IL5RA,Benralizumab,inhibits,IL5RA,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benzbromarone->SLC22A12,Benzbromarone,inhibits,SLC22A12,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benzgalantamine Gluconate->ACHE,Benzgalantamine Gluconate,inhibits,ACHE,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benziodarone->CALM1,Benziodarone,inhibits,CALM1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benzphetamine->SLC18A2,Benzphetamine,inhibits,SLC18A2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benzthiazide->SLC12A3,Benzthiazide,inhibits,SLC12A3,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Benztropine->CHRM1,Benztropine,inhibits,CHRM1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bepotastine->HRH1,Bepotastine,inhibits,HRH1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Berotralstat->KLKB1,Berotralstat,inhibits,KLKB1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Betaxolol->ADRB1,Betaxolol,inhibits,ADRB1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Betrixaban->F10,Betrixaban,inhibits,F10,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bevacizumab->VEGFA,Bevacizumab,inhibits,VEGFA,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bexagliflozin->SLC5A2,Bexagliflozin,inhibits,SLC5A2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bicalutamide->AR,Bicalutamide,inhibits,AR,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bimekizumab->IL17A,Bimekizumab,inhibits,IL17A,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bimekizumab->IL17F,Bimekizumab,inhibits,IL17F,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Binimetinib->MAP2K1,Binimetinib,inhibits,MAP2K1,ESTABLISHED,regulatory_label,established_source,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,True,False,none,
inhibits:Binimetinib->MAP2K2,Binimetinib,inhibits,MAP2K2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Biperiden Lactate->CHRM1,Biperiden Lactate,inhibits,CHRM1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Biperiden->CHRM1,Biperiden,inhibits,CHRM1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bisoprolol->ADRB1,Bisoprolol,inhibits,ADRB1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bivalirudin->F2,Bivalirudin,inhibits,F2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Blonanserin->DRD2,Blonanserin,inhibits,DRD2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Blonanserin->DRD3,Blonanserin,inhibits,DRD3,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Blonanserin->HTR2A,Blonanserin,inhibits,HTR2A,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bosutinib->ABL1,Bosutinib,inhibits,ABL1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bosutinib->HCK,Bosutinib,inhibits,HCK,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bosutinib->LYN,Bosutinib,inhibits,LYN,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bosutinib->SRC,Bosutinib,inhibits,SRC,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Brexpiprazole->HTR2A,Brexpiprazole,inhibits,HTR2A,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Brigatinib->ALK,Brigatinib,inhibits,ALK,MEASURED,regulatory_label,established_source,non_pmid_source,no_quantitative_value,0,,False,False,False,True,False,False,False,none,
inhibits:Brigatinib->EGFR,Brigatinib,inhibits,EGFR,MEASURED,regulatory_label,established_source,non_pmid_source,no_quantitative_value,0,,False,False,False,True,False,False,False,none,
inhibits:Brinzolamide->CA2,Brinzolamide,inhibits,CA2,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Brodalumab->IL17RA,Brodalumab,inhibits,IL17RA,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Brolucizumab->VEGFA,Brolucizumab,inhibits,VEGFA,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bromodiphenhydramine->HRH1,Bromodiphenhydramine,inhibits,HRH1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Brompheniramine->HRH1,Brompheniramine,inhibits,HRH1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Buclizine->HRH1,Buclizine,inhibits,HRH1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bulevirtide->SLC10A1,Bulevirtide,inhibits,SLC10A1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bumetanide->SLC12A1,Bumetanide,inhibits,SLC12A1,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
inhibits:Bupivacaine->SCN4A,Bupivacaine,inhibits,SCN4A,MEASURED,bioactivity_database,database_record,non_pmid_source,no_quantitative_value,0,,False,False,False,False,False,False,False,none,
