source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition
COMPLEX:P0CG47_P63146	Q96BH1	UBB_UBE2B	RNF25	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P0CG47	Q96BH1	UBB_UBE2L5	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q9NR09	Q96BH1	BIRC6_RPS27A	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q5JXB2	Q96BH1	UBC_UBE2NL	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q5VVX9	Q96BH1	RPS27A_UBE2U	RNF25	True	True	False	True	True	False
P38398	O96028	BRCA1	NSD2	True	False	True	True	False	True
Q86UL8	COMPLEX:O60941_P11532_P24043_P29475_P56539_Q13326_Q13424_Q13425_Q13884_Q14118_Q16585_Q16586_Q92629_Q9NSN8_Q9NY99_Q9Y4J8	MAGI2	CAV3_DAG1_DMD_DTNA_DTNB_LAMA2_NOS1_SGCA_SGCB_SGCD_SGCG_SNTA1_SNTB1_SNTB2_SNTG1_SNTG2	True	True	False	True	True	False
Q07960	P61586	ARHGAP1	RHOA	True	True	True	True	False	True
Q8N5Z5	Q9BT92	KCTD17	TCHP	True	False	True	True	False	True
COMPLEX:P20248_P24941	P31749	CCNA2_CDK2	AKT1	True	True	False	True	True	False
O96013	P28698	PAK4	MZF1	True	True	False	True	True	False
P07948	Q12972	LYN	PPP1R8	True	False	True	True	False	True
COMPLEX:P84022_Q13485	P15172	SMAD3_SMAD4	MYOD1	True	False	True	True	False	True
Q9BZL6	Q9UBF8	PRKD2	PI4KB	True	True	False	True	True	False
Q15208	Q9BX46	STK38	RBM24	True	True	False	True	True	False
Q13976	Q14643	PRKG1	ITPR1	True	False	False	False	False	False
P42224	COMPLEX:P19838_Q04206	STAT1	NFKB1_RELA	True	False	True	True	False	True
P45974	Q08050	USP5	FOXM1	True	True	False	True	True	False
P17612	P26678	PRKACA	PLN	True	True	True	True	True	False
Q92794	Q01196	KAT6A	RUNX1	True	True	False	True	True	False
COMPLEX:P63208_Q13309_Q13616	O96020	CUL1_SKP1_SKP2	CCNE2	True	False	True	True	False	True
COMPLEX:P30153_P67775_Q14738	P27707	PPP2CA_PPP2R1A_PPP2R5D	DCK	True	False	True	True	False	True
Q9Y243	P78563	AKT3	ADARB1	True	False	True	True	False	True
Q15077	Q03113	P2RY6	GNA12	True	True	False	True	True	False
COMPLEX:O60563_P50750	P24928	CCNT1_CDK9	POLR2A	True	True	False	True	True	False
P35348	Q14344	ADRA1A	GNA13	True	True	False	True	True	False
P17252	P11387	PRKCA	TOP1	True	True	False	True	True	False
P11309	Q99683	PIM1	MAP3K5	True	False	True	True	False	True
Q7Z6Z7	Q86YD1	HUWE1	PTOV1	True	False	True	True	False	True
P08572	COMPLEX:P05556_P56199	COL4A2	ITGA1_ITGB1	True	True	False	True	True	False
Q76I76	P23528	SSH2	CFL1	True	True	True	True	True	False
P29074	P40763	PTPN4	STAT3	True	False	True	True	False	True
Q96HN2	Q9NRJ5	AHCYL2	PAPOLB	True	False	True	True	False	True
Q9UJV3	Q5S007	MID2	LRRK2	True	False	True	True	False	True
P07550	P50148	ADRB2	GNAQ	True	True	False	True	True	False
O14920	Q9H765	IKBKB	ASB8	True	True	False	True	True	False
Q9H765	O14920	ASB8	IKBKB	True	False	True	False	False	False
Q8TD08	Q15717	MAPK15	ELAVL1	True	False	True	True	False	True
Q96IZ0	P19544	PAWR	WT1	True	False	True	True	False	True
Q96J02	Q16625	ITCH	OCLN	True	False	True	True	False	True
Q92917	O60231	GPKOW	DHX16	True	True	False	True	True	False
O94822	Q15418	LTN1	RPS6KA1	True	False	True	True	False	True
Q9NX47	Q13794	MARCHF5	PMAIP1	True	False	True	True	False	True
Q13469	Q02078	NFATC2	MEF2A	True	True	False	True	True	False
Q15722	P09471	LTB4R	GNAO1	True	True	False	True	True	False
COMPLEX:P0CG47_P62256	Q96PM5	UBB_UBE2H	RCHY1	True	True	False	True	True	False
Q00987	P06400	MDM2	RB1	True	True	True	True	False	True
P16519	P10997	PCSK2	IAPP	True	True	False	True	True	False
O60260	P27695	PRKN	APEX1	True	False	True	True	False	True
P06493	Q02750	CDK1	MAP2K1	True	False	True	True	False	True
P28360	Q07687	MSX1	DLX2	True	False	True	True	False	True
Q07687	P28360	DLX2	MSX1	True	False	True	True	False	True
Q9H2T7	P15923	RANBP17	TCF3	True	True	False	True	True	False
O96014	O75084	WNT11	FZD7	True	True	False	True	True	False
Q13310	Q12986	PABPC4	NFX1	True	True	False	True	True	False
P03952	P26927	KLKB1	MST1	True	True	False	True	True	False
P31749	Q01860	AKT1	POU5F1	True	True	False	True	True	False
P62166	P25098	NCS1	GRK2	True	False	True	True	False	True
COMPLEX:O15234_P38919_P61326_Q9Y5S9	COMPLEX:Q92900_Q9BZI7_Q9HAU5	CASC3_EIF4A3_MAGOH_RBM8A	UPF1_UPF2_UPF3B	True	True	False	True	True	False
P37231	P60484	PPARG	PTEN	True	False	True	True	False	True
P49841	Q9Y5Q3	GSK3B	MAFB	True	True	True	True	True	True
P78347	P22415	GTF2I	USF1	True	True	False	True	True	False
P38936	COMPLEX:O96020_P24941	CDKN1A	CCNE2_CDK2	True	False	True	True	False	True
P31749	Q9UGI0	AKT1	ZRANB1	True	True	False	True	True	False
P42684	O14818	ABL2	PSMA7	True	False	True	True	False	True
P00519	P78352	ABL1	DLG4	True	True	False	True	True	False
COMPLEX:P0CG47_P60604	Q96PM5	UBB_UBE2G2	RCHY1	True	True	False	True	True	False
COMPLEX:P62253_P62987	Q96PM5	UBA52_UBE2G1	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q13404	Q96PM5	UBA52_UBE2V1	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q16763	Q96PM5	UBA52_UBE2S	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q13404	Q96PM5	UBC_UBE2V1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q96B02	Q96PM5	UBC_UBE2W	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q5VVX9	Q96PM5	UBB_UBE2U	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q9NPD8	Q96PM5	UBA52_UBE2T	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_P63279	Q96PM5	RPS27A_UBE2I	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q9Y385	Q96PM5	UBA52_UBE2J1	RCHY1	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P62987	Q96PM5	UBA52_UBE2L5	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q9Y385	Q96PM5	UBC_UBE2J1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P49459	Q96PM5	UBC_UBE2A	RCHY1	True	True	False	True	True	False
COMPLEX:O00762_P0CG47	Q96PM5	UBB_UBE2C	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P51668	Q96PM5	UBC_UBE2D1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q7Z7E8	Q96PM5	UBB_UBE2Q1	RCHY1	True	True	False	True	True	False
COMPLEX:P62253_P62979	Q96PM5	RPS27A_UBE2G1	RCHY1	True	True	False	True	True	False
COMPLEX:P62837_P62979	Q96PM5	RPS27A_UBE2D2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P63146	Q96PM5	UBC_UBE2B	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q96LR5	Q96PM5	UBB_UBE2E2	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q9H832	Q96PM5	UBA52_UBE2Z	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_P68036	Q96PM5	RPS27A_UBE2L3	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_P63146	Q96PM5	UBA52_UBE2B	RCHY1	True	True	False	True	True	False
COMPLEX:O14933_P0CG47	Q96PM5	UBB_UBE2L6	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P62256	Q96PM5	UBC_UBE2H	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q8N2K1	Q96PM5	UBB_UBE2J2	RCHY1	True	True	False	True	True	False
COMPLEX:O14933_P62979	Q96PM5	RPS27A_UBE2L6	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q9Y2X8	Q96PM5	UBB_UBE2D4	RCHY1	True	True	False	True	True	False
COMPLEX:P61086_P62979	Q96PM5	RPS27A_UBE2K	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P61077	Q96PM5	UBB_UBE2D3	RCHY1	True	True	False	True	True	False
COMPLEX:P61088_P62979	Q96PM5	RPS27A_UBE2N	RCHY1	True	True	False	True	True	False
COMPLEX:P51965_P62987	Q96PM5	UBA52_UBE2E1	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q13404	Q96PM5	RPS27A_UBE2V1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q9H832	Q96PM5	UBC_UBE2Z	RCHY1	True	True	False	True	True	False
COMPLEX:P62256_P62979	Q96PM5	RPS27A_UBE2H	RCHY1	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P62979	Q96PM5	RPS27A_UBE2L5	RCHY1	True	True	False	True	True	False
COMPLEX:P61088_P62987	Q96PM5	UBA52_UBE2N	RCHY1	True	True	False	True	True	False
COMPLEX:P61077_P62979	Q96PM5	RPS27A_UBE2D3	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q712K3	Q96PM5	RPS27A_UBE2R2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q96LR5	Q96PM5	UBC_UBE2E2	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q96B02	Q96PM5	UBA52_UBE2W	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P68036	Q96PM5	UBC_UBE2L3	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P62837	Q96PM5	UBB_UBE2D2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P61081	Q96PM5	UBB_UBE2M	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q15819	Q96PM5	RPS27A_UBE2V2	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q5JXB2	Q96PM5	RPS27A_UBE2NL	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q9NR09	Q96PM5	BIRC6_UBB	RCHY1	True	True	False	True	True	False
COMPLEX:O14933_P0CG48	Q96PM5	UBC_UBE2L6	RCHY1	True	True	False	True	True	False
COMPLEX:P60604_P62979	Q96PM5	RPS27A_UBE2G2	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q7Z7E8	Q96PM5	UBA52_UBE2Q1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P61081	Q96PM5	UBC_UBE2M	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q9Y385	Q96PM5	RPS27A_UBE2J1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P51965	Q96PM5	UBC_UBE2E1	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q96LR5	Q96PM5	UBA52_UBE2E2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q8WVN8	Q96PM5	UBC_UBE2Q2	RCHY1	True	True	False	True	True	False
COMPLEX:P51668_P62979	Q96PM5	RPS27A_UBE2D1	RCHY1	True	True	False	True	True	False
COMPLEX:P60604_P62987	Q96PM5	UBA52_UBE2G2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P61086	Q96PM5	UBC_UBE2K	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q5JXB2	Q96PM5	UBA52_UBE2NL	RCHY1	True	True	False	True	True	False
COMPLEX:P51965_P62979	Q96PM5	RPS27A_UBE2E1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q9Y385	Q96PM5	UBB_UBE2J1	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q969T4	Q96PM5	UBA52_UBE2E3	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P61086	Q96PM5	UBB_UBE2K	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q15819	Q96PM5	UBC_UBE2V2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q96B02	Q96PM5	UBB_UBE2W	RCHY1	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P0CG48	Q96PM5	UBC_UBE2L5	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q712K3	Q96PM5	UBA52_UBE2R2	RCHY1	True	True	False	True	True	False
COMPLEX:P61086_P62987	Q96PM5	UBA52_UBE2K	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P61088	Q96PM5	UBB_UBE2N	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q15819	Q96PM5	UBB_UBE2V2	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q8WVN8	Q96PM5	UBA52_UBE2Q2	RCHY1	True	True	False	True	True	False
COMPLEX:O00762_P62987	Q96PM5	UBA52_UBE2C	RCHY1	True	True	False	True	True	False
COMPLEX:P49459_P62979	Q96PM5	RPS27A_UBE2A	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P62253	Q96PM5	UBC_UBE2G1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q9H832	Q96PM5	UBB_UBE2Z	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q8N2K1	Q96PM5	UBC_UBE2J2	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q969T4	Q96PM5	RPS27A_UBE2E3	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q712K3	Q96PM5	UBC_UBE2R2	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q9H832	Q96PM5	RPS27A_UBE2Z	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q9NPD8	Q96PM5	UBC_UBE2T	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P51965	Q96PM5	UBB_UBE2E1	RCHY1	True	True	False	True	True	False
COMPLEX:P61081_P62987	Q96PM5	UBA52_UBE2M	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P51668	Q96PM5	UBB_UBE2D1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P62837	Q96PM5	UBC_UBE2D2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P68036	Q96PM5	UBB_UBE2L3	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q8N2K1	Q96PM5	RPS27A_UBE2J2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P61088	Q96PM5	UBC_UBE2N	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q9Y2X8	Q96PM5	UBA52_UBE2D4	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P60604	Q96PM5	UBC_UBE2G2	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q96B02	Q96PM5	RPS27A_UBE2W	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q9NR09	Q96PM5	BIRC6_UBC	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q96LR5	Q96PM5	RPS27A_UBE2E2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P49459	Q96PM5	UBB_UBE2A	RCHY1	True	True	False	True	True	False
COMPLEX:O00762_P0CG48	Q96PM5	UBC_UBE2C	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q969T4	Q96PM5	UBB_UBE2E3	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q5JXB2	Q96PM5	UBB_UBE2NL	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q16763	Q96PM5	RPS27A_UBE2S	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q712K3	Q96PM5	UBB_UBE2R2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q7Z7E8	Q96PM5	UBC_UBE2Q1	RCHY1	True	True	False	True	True	False
COMPLEX:P49459_P62987	Q96PM5	UBA52_UBE2A	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_P63146	Q96PM5	RPS27A_UBE2B	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P62253	Q96PM5	UBB_UBE2G1	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q8WVN8	Q96PM5	UBB_UBE2Q2	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q8WVN8	Q96PM5	RPS27A_UBE2Q2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q9NPD8	Q96PM5	UBB_UBE2T	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P61077	Q96PM5	UBC_UBE2D3	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q9NR09	Q96PM5	BIRC6_UBA52	RCHY1	True	True	False	True	True	False
COMPLEX:P62256_P62987	Q96PM5	UBA52_UBE2H	RCHY1	True	True	False	True	True	False
COMPLEX:P51668_P62987	Q96PM5	UBA52_UBE2D1	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_P63279	Q96PM5	UBA52_UBE2I	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q5VVX9	Q96PM5	UBA52_UBE2U	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q13404	Q96PM5	UBB_UBE2V1	RCHY1	True	True	False	True	True	False
COMPLEX:O00762_P62979	Q96PM5	RPS27A_UBE2C	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q15819	Q96PM5	UBA52_UBE2V2	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_P68036	Q96PM5	UBA52_UBE2L3	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q9Y2X8	Q96PM5	RPS27A_UBE2D4	RCHY1	True	True	False	True	True	False
COMPLEX:P61077_P62987	Q96PM5	UBA52_UBE2D3	RCHY1	True	True	False	True	True	False
COMPLEX:P62987_Q8N2K1	Q96PM5	UBA52_UBE2J2	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q9NPD8	Q96PM5	RPS27A_UBE2T	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_Q16763	Q96PM5	UBB_UBE2S	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q5VVX9	Q96PM5	UBC_UBE2U	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q16763	Q96PM5	UBC_UBE2S	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P63279	Q96PM5	UBB_UBE2I	RCHY1	True	True	False	True	True	False
COMPLEX:O14933_P62987	Q96PM5	UBA52_UBE2L6	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_P63279	Q96PM5	UBC_UBE2I	RCHY1	True	True	False	True	True	False
COMPLEX:P62837_P62987	Q96PM5	UBA52_UBE2D2	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q969T4	Q96PM5	UBC_UBE2E3	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q7Z7E8	Q96PM5	RPS27A_UBE2Q1	RCHY1	True	True	False	True	True	False
COMPLEX:P61081_P62979	Q96PM5	RPS27A_UBE2M	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q9Y2X8	Q96PM5	UBC_UBE2D4	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG47_P63146	Q96PM5	UBB_UBE2B	RCHY1	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P0CG47	Q96PM5	UBB_UBE2L5	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q9NR09	Q96PM5	BIRC6_RPS27A	RCHY1	True	True	False	True	True	False
COMPLEX:P0CG48_Q5JXB2	Q96PM5	UBC_UBE2NL	RCHY1	True	True	False	True	True	False
COMPLEX:P62979_Q5VVX9	Q96PM5	RPS27A_UBE2U	RCHY1	True	True	False	True	True	False
Q00987	Q13761	MDM2	RUNX3	True	False	True	True	False	True
Q9BYW2	P42224	SETD2	STAT1	True	True	False	True	True	False
COMPLEX:A0AVT1_P0CG47	P61088	UBA6_UBB	UBE2N	True	True	False	True	True	False
COMPLEX:A0AVT1_P62979	P61088	RPS27A_UBA6	UBE2N	True	True	False	True	True	False
COMPLEX:A0AVT1_P0CG48	P61088	UBA6_UBC	UBE2N	True	True	False	True	True	False
COMPLEX:A0AVT1_P62987	P61088	UBA52_UBA6	UBE2N	True	True	False	True	True	False
P53355	Q13224	DAPK1	GRIN2B	True	True	False	True	True	False
Q13064	P11940	MKRN3	PABPC1	True	False	True	True	False	True
O75592	O75385	MYCBP2	ULK1	True	False	True	True	False	True
P61970	P37198	NUTF2	NUP62	True	True	False	True	True	False
Q16512	P10636	PKN1	MAPT	True	False	True	True	False	True
P24821	COMPLEX:P05556_Q13797	TNC	ITGA9_ITGB1	True	True	False	True	True	False
P49841	P17676	GSK3B	CEBPB	True	True	True	True	True	False
Q9Y239	Q676U5	NOD1	ATG16L1	True	True	False	True	True	False
Q13237	Q01970	PRKG2	PLCB3	True	False	True	True	False	True
P07947	P11802	YES1	CDK4	True	False	True	True	False	True
Q15011	P11021	HERPUD1	HSPA5	True	True	False	True	True	False
P49407	Q14940	ARRB1	SLC9A5	True	False	True	True	False	True
COMPLEX:O15399_Q05586	Q9UQM7	GRIN1_GRIN2D	CAMK2A	True	True	False	True	True	False
P68400	P30291	CSNK2A1	WEE1	True	False	True	True	False	True
P41231	P30679	P2RY2	GNA15	True	True	False	True	True	False
Q05086	P55036	UBE3A	PSMD4	True	False	True	True	False	True
Q00535	Q05397	CDK5	PTK2	True	True	False	True	True	False
COMPLEX:O43741_P54619_P54646_Q13131_Q9UGI9_Q9UGJ0_Q9Y478	Q9NR19	PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	ACSS2	True	True	False	True	True	False
P27361	Q03060	MAPK3	CREM	True	False	True	True	False	True
Q15418	Q92570	RPS6KA1	NR4A3	True	False	False	False	False	False
Q9Y2M5	Q14457	KLHL20	BECN1	True	False	True	True	False	True
Q9UJ55	P14373	MAGEL2	TRIM27	True	True	False	True	True	False
P28336	O95467	NMBR	GNAS	True	True	False	True	True	False
P07949	P28482	RET	MAPK1	True	True	False	True	True	False
P46531	Q9ULJ6	NOTCH1	ZMIZ1	True	True	False	True	True	False
Q9ULJ6	P46531	ZMIZ1	NOTCH1	True	True	False	True	True	False
P78527	P54619	PRKDC	PRKAG1	True	True	False	True	True	False
Q9NRC8	P84243	SIRT7	H3-3B	True	True	False	True	True	False
Q9UHD2	Q15025	TBK1	TNIP1	True	False	True	True	False	True
P46934	P60321	NEDD4	NANOS2	True	False	True	True	False	True
P23769	O00321	GATA2	ETV2	True	True	False	True	True	False
P14778	P45983	IL1R1	MAPK8	True	True	False	True	True	False
Q5MNZ6	COMPLEX:P49815_Q92574	WDR45B	TSC1_TSC2	True	True	False	True	True	False
P28336	P84996	NMBR	GNAS	True	True	False	True	True	False
P78317	P61956	RNF4	SUMO2	True	False	True	True	False	True
Q9NS91	Q12888	RAD18	TP53BP1	True	True	False	True	True	False
P28336	P38405	NMBR	GNAL	True	True	False	True	True	False
Q9UKA4	Q13576	AKAP11	IQGAP2	True	True	False	True	True	False
O00141	P43003	SGK1	SLC1A3	True	True	False	True	True	False
Q86TM6	Q15011	SYVN1	HERPUD1	True	True	False	True	True	False
Q96FA3	O15151	PELI1	MDM4	True	True	False	True	True	False
Q96S38	Q9NYA1	RPS6KC1	SPHK1	True	True	False	True	True	False
P28336	P63092	NMBR	GNAS	True	True	False	True	True	False
P28336	Q5JWF2	NMBR	GNAS	True	True	False	True	True	False
P17612	P35367	PRKACA	HRH1	True	False	True	True	False	True
O60684	P46531	KPNA6	NOTCH1	True	True	False	True	True	False
P49768	COMPLEX:P49768_Q92542_Q96BI3_Q9NZ42	PSEN1	APH1A_NCSTN_PSEN1_PSENEN	True	True	False	True	True	False
P17252	P21731	PRKCA	TBXA2R	True	False	True	True	False	True
COMPLEX:P62877_P63208_Q13618	Q9H4A3	CUL3_RBX1_SKP1	WNK1	True	False	True	True	False	True
Q9HCE7	Q99717	SMURF1	SMAD5	True	False	True	True	False	True
Q13639	P08754	HTR4	GNAI3	True	True	False	True	True	False
Q15139	P12830	PRKD1	CDH1	True	True	False	True	True	False
COMPLEX:P22314_P62979	Q9NR09	RPS27A_UBA1	BIRC6	True	True	False	True	True	False
COMPLEX:P22314_P62987	Q9NR09	UBA1_UBA52	BIRC6	True	True	False	True	True	False
COMPLEX:P0CG47_P22314	Q9NR09	UBA1_UBB	BIRC6	True	True	False	True	True	False
COMPLEX:P0CG48_P22314	Q9NR09	UBA1_UBC	BIRC6	True	True	False	True	True	False
O00221	COMPLEX:P19838_Q04206	NFKBIE	NFKB1_RELA	True	False	True	True	False	True
P43657	O95837	LPAR6	GNA14	True	True	False	True	True	False
O43462	P36956	MBTPS2	SREBF1	True	True	False	True	True	False
COMPLEX:P0CG47_P60604	A6NI03	UBB_UBE2G2	TRIM64B	True	True	False	True	True	False
COMPLEX:P62253_P62987	A6NI03	UBA52_UBE2G1	TRIM64B	True	True	False	True	True	False
COMPLEX:P62987_Q13404	A6NI03	UBA52_UBE2V1	TRIM64B	True	True	False	True	True	False
COMPLEX:P62987_Q16763	A6NI03	UBA52_UBE2S	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG47_P62256	A6NI03	UBB_UBE2H	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG48_Q13404	A6NI03	UBC_UBE2V1	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG48_Q96B02	A6NI03	UBC_UBE2W	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG47_Q5VVX9	A6NI03	UBB_UBE2U	TRIM64B	True	True	False	True	True	False
COMPLEX:P62987_Q9NPD8	A6NI03	UBA52_UBE2T	TRIM64B	True	True	False	True	True	False
COMPLEX:P62979_P63279	A6NI03	RPS27A_UBE2I	TRIM64B	True	True	False	True	True	False
COMPLEX:P62987_Q9Y385	A6NI03	UBA52_UBE2J1	TRIM64B	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P62987	A6NI03	UBA52_UBE2L5	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG48_Q9Y385	A6NI03	UBC_UBE2J1	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG48_P49459	A6NI03	UBC_UBE2A	TRIM64B	True	True	False	True	True	False
COMPLEX:O00762_P0CG47	A6NI03	UBB_UBE2C	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG48_P51668	A6NI03	UBC_UBE2D1	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG47_Q7Z7E8	A6NI03	UBB_UBE2Q1	TRIM64B	True	True	False	True	True	False
COMPLEX:P62253_P62979	A6NI03	RPS27A_UBE2G1	TRIM64B	True	True	False	True	True	False
COMPLEX:P62837_P62979	A6NI03	RPS27A_UBE2D2	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG48_P63146	A6NI03	UBC_UBE2B	TRIM64B	True	True	False	True	True	False
COMPLEX:P0CG47_Q96LR5	A6NI03	UBB_UBE2E2	TRIM64B	True	True	False	True	True	False
COMPLEX:P62987_Q9H832	A6NI03	UBA52_UBE2Z	TRIM64B	True	True	False	True	True	False
COMPLEX:P62979_P68036	A6NI03	RPS27A_UBE2L3	TRIM64B	True	True	False	True	True	False
COMPLEX:P62987_P63146	A6NI03	UBA52_UBE2B	TRIM64B	True	True	False	True	True	False
COMPLEX:O14933_P0CG47	A6NI03	UBB_UBE2L6	TRIM64B	True	True	False	True	True	False
